,fonte,author,title,intencionalidade,data,fato,conteudo,autenticidade,tipo,categoria,link,image
1032,G1,-,É #FAKE que presidente da OAB aparece em foto ao lado de Battisti,xv,2000-01-01 00:00:00,False,"Homem apontado como Felipe Santa Cruz é na verdade, André Vitral, que foi diretor de comunicação da UNE.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/02/13/e-fake-que-presidente-da-oab-aparece-em-foto-ao-lado-de-battisti.ghtml,https://s2.glbimg.com/r-gpEGmeuZgHlZjBxOnloQ7a9vo=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/2/e/jCaE8aSKqUhhndACCDwA/header-materia-fato-ou-fake-oab.jpg
1033,G1,-,É #FAKE que vídeo de gari levando choque foi feito nesta quarta-feira após chuva no Rio de Janeiro,xv,2000-01-01 00:00:00,False,"Vídeo, na verdade, mostra um acidente que ocorreu no dia 17 de março de 2016. A gari foi atendida em uma unidade de saúde e recebeu alta.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/02/13/e-fake-que-video-de-gari-levando-choque-foi-feito-nesta-quarta-feira-apos-chuva-no-rio-de-janeiro.ghtml,https://s2.glbimg.com/7uY6wZONyHeFsdqXMwrNI_9Z95U=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/R/u/d4EmckQha1RCxMQZu4gQ/header-materia-fato-ou-fake-gari.jpg
1034,G1,-,O que é #FAKE em vídeo de previsão de tempestade no Rio: imagem não é de satélite e informação meteorológica é velha,xv,2000-01-01 00:00:00,False,"Homem fala sobre uma imagem na tela que mostra, na verdade, modelo matemático desatualizado. Prefeitura do Rio e Inmet dizem que mensagem tem vários erros.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/02/12/o-que-e-fake-em-video-de-previsao-do-tempestade-no-rio-imagem-nao-e-de-satelite-e-informacao-meteorologica-e-velha.ghtml,https://s2.glbimg.com/kAeK7sABybmbjgP_qYzmP0PktpA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/R/a/UV2zwbQDKvliS8ZAFZbg/header-ventusky.jpg
1035,G1,-,É #FAKE que vídeo de mulher jogando lixo na rua foi gravado durante enxurrada no Rio,xv,2000-01-01 00:00:00,False,Imagens estão na internet desde 2017 e não têm relação com o temporal que atingiu a cidade nesta quarta (6).,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/02/07/e-fake-que-video-de-mulher-jogando-lixo-na-rua-foi-gravado-durante-enxurrada-no-rio.ghtml,https://s2.glbimg.com/Sqo8KbJw_KggIFbNklXE55Tw6Qw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/e/B/zmDjcHQUOpoRl4r37qaQ/selo-fake.jpg
1036,G1,-,É #FAKE que enchente em Cubatão foi provocada por abertura de barragem,xv,2000-01-01 00:00:00,False,Post no Facebook tem sido bastante compartilhado. Mensagem é falsa.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/02/06/e-fake-que-enchente-em-cubatao-foi-provocada-por-abertura-de-barragem.ghtml,https://s2.glbimg.com/CrlKztNDlG5YrSfeY-HE-VL97B4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/c/B/Vj66bBSkKDopuiuoSwDw/header-materia-fato-ou-fake-cubatao.jpg
1037,G1,-,É #FAKE que foto postada pelo chanceler Ernesto Araújo mostra protesto pró-Guaidó na Venezuela,xv,2000-01-01 00:00:00,False,"Imagem é de passeata de abril de 2017. Ministro afirma, na postagem, que 'extraordinário movimento pela redemocratização está se avolumando'.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/02/01/e-fake-que-foto-postada-pelo-chanceler-ernesto-araujo-mostra-protesto-pro-guaido-na-venezuela.ghtml,https://s2.glbimg.com/olLF2N5oLX7kOnBNFvVWwhk1_cA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/z/3/CBji9SS4KeB2aBspn41A/01header-materia-ernestoaraujo-fato-ou-fake.jpg
1038,G1,-,Veja o que é #FATO ou #FAKE sobre o desastre em Brumadinho,xv,2000-01-01 00:00:00,False,Mensagem sobre suposto ataque terrorista e vídeos fora de contexto têm viralizado nas redes sociais. Polícia Militar de Minas Gerais já fez alerta sobre boatos.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/28/veja-o-que-e-fato-ou-fake-sobre-o-desastre-em-brumadinho.ghtml,https://s2.glbimg.com/Sqo8KbJw_KggIFbNklXE55Tw6Qw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/e/B/zmDjcHQUOpoRl4r37qaQ/selo-fake.jpg
1039,G1,-,"É #FAKE que foto mostra Lula bêbado em fórum em Davos, na Suíça",xv,2000-01-01 00:00:00,False,"Texto falso tem sido compartilhado nas redes sociais e em aplicativos de mensagem. Foto não mostra ex-presidente em Davos, mas sim em cerimônia em Brasília.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/24/e-fake-que-foto-mostra-lula-bebado-em-forum-em-davos-na-suica.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
1040,G1,-,É #FAKE que general Santos Cruz se recusou a prestar continência a Lula durante solenidade em 2004,xv,2000-01-01 00:00:00,False,"Fotografia foi feita em maio de 2008, durante visita do ex-presidente ao Haiti.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/23/e-fake-que-general-santos-cruz-se-recusou-a-prestar-continencia-a-lula-durante-solenidade-em-2004.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
1041,G1,-,"É #FAKE que Chile previu calor de 55ºC no Brasil, mas é #FATO que médico compilou dicas contra o calor intenso",xv,2000-01-01 00:00:00,False,Post com informação parcialmente duvidosa parcialmente verdadeira circula na internet. ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/22/e-fake-que-chile-previu-calor-de-55o-c-no-brasil-e-fato-que-medico-compilou-dicas-contra-o-calor-intenso.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
1042,G1,-,Veja o que é #FATO ou #FAKE nas entrevistas de Flávio Bolsonaro sobre o caso Queiroz ,xv,2000-01-01 00:00:00,False,O senador eleito concedeu entrevistas na noite do último domingo (21) sobre investigações.   O Fato ou Fake checou as principais declarações do parlamentar.  ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/21/veja-o-que-e-fato-ou-fake-nas-entrevistas-de-flavio-bolsonaro-sobre-o-caso-queiroz.ghtml,https://s2.glbimg.com/Sqo8KbJw_KggIFbNklXE55Tw6Qw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/e/B/zmDjcHQUOpoRl4r37qaQ/selo-fake.jpg
1043,G1,-,É #FAKE que promotores em ato pró-Dilma em 2016 são do RJ e agora investigam Flávio Bolsonaro,xv,2000-01-01 00:00:00,False,Imagem que circula em redes sociais é de promotores de Minas Gerais. ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/21/e-fake-que-promotores-em-ato-pro-dilma-em-2016-sao-do-rj-e-agora-investigam-flavio-bolsonaro.ghtml,https://s2.glbimg.com/8Vnc4fOGYBT8Kv0Ax4SCwIq1Zvw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/9/F/nHyrWuSIONQW03A5wzWw/header-materia-fato-ou-fake-jb.jpg
1044,G1,-,É #FAKE print do Twitter em que Carlos  Bolsonaro fala em roubar ,xv,2000-01-01 00:00:00,False,Imagem com tuíte falso é de conta que imita a conta oficial de Carlos Bolsonaro.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/18/e-fake-print-do-twitter-em-que-carlos-bolsonaro-fala-em-roubar.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
1045,G1,-,É #FAKE que mulheres comandaram arrastão em ônibus do BRT no Rio,xv,2000-01-01 00:00:00,False,"Assalto ocorreu em São Gonçalo do Amarante, no Rio Grande do Norte",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/18/e-fake-que-mulheres-comandaram-arrastao-em-onibus-do-brt-no-rio.ghtml,https://s2.glbimg.com/TsARE4tavy7njA08CUz1d-X4X9w=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/g/d/OOypimT9AEP8bIfWPJPg/header-materia-fato-ou-fake-brt.jpg
1046,G1,-,É #FAKE que OAB entrou com ação contra o estado do Rio por cobrança indevida da GRT pelo Detran,xv,2000-01-01 00:00:00,False,Vistorias deixaram de ser obrigatórias por decisão da Alerj; entidade nega que fez pedido,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/17/e-fake-que-oab-entrou-com-acao-contra-o-estado-do-rio-por-cobranca-indevida-da-grt-pelo-detran.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
1047,G1,-,É #FAKE que foto de corpo em porta-malas é de homem que matou cachorro a facadas ,xv,2000-01-01 00:00:00,False,"Imagem usada é de caso que ocorreu no interior de MG, em 2017; polícia mexicana diz ter pedido ajuda à polícia americana para prender agressor.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/17/e-fake-que-foto-de-corpo-em-porta-malas-e-de-homem-que-matou-cachorro-a-facadas-no-mexico.ghtml,https://s2.glbimg.com/LUs4m6RynMYqN2zpkDS6zK63wxg=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/g/B/VYerxCTfms0LBCbDouKg/header-materia-fato-ou-fake-mexico.jpg
1048,G1,-,É #FAKE que Gleisi Hoffmann tuitou faixa com frase 'residência livre de armas',xv,2000-01-01 00:00:00,False,A imagem fake  passou a circular após decreto de Bolsonaro que facilita a posse de armas.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/16/e-fake-que-gleisi-hoffmann-tuitou-faixa-com-frase-residencia-livre-de-armas.ghtml,https://s2.glbimg.com/K5mCSxaN7Kh05tEu2uVfyB1ZP2M=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/A/w/PsiiEARlG0fFL5CrUaLw/header-materia-fato-ou-fake-gleisi-fake.jpg
1049,G1,-,É #FAKE que vídeo em que homem esfaqueia cachorro foi gravado no Brasil ,xv,2000-01-01 00:00:00,False,Vídeo que circula com frequência no Brasil foi gravado no México e amplamente registrado naquele país.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/15/e-fake-que-video-em-que-homem-da-facada-em-cachorro-foi-gravado-no-brasil.ghtml,https://s2.glbimg.com/A33XhaKmt31pNpMXjOoW6Pgvvnw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/Q/M/VZv1XkSd6k7Nt1Y9k2BQ/header-materia-fato-ou-fake-cachorro.jpg
1050,G1,-,É #FAKE que historiador revelou cartas de amor gay do ditador chileno Pinochet,xv,2000-01-01 00:00:00,False,"Texto em espanhol, que circula entre perfis brasileiros e foi compartilhado por Manuela D'Ávila, é sátira política",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/14/e-fake-que-historiador-revelou-cartas-de-amor-gay-do-ditador-chileno-pinochet.ghtml,https://s2.glbimg.com/Sz2Fd6TjWMhpNX8pu_atAG1SI54=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/j/N/5zBWkFTGODExdk69oT2w/header-materia-fato-ou-fake-pinochet.jpg
1051,G1,-,É #FAKE que é recomendável aplicar gelo sobre picada de escorpião,xv,2000-01-01 00:00:00,False,Especialista diz que o correto é fazer compressa de água morna para ajudar a aliviar a dor.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/14/e-fake-que-e-recomendavel-aplicar-gelo-sobre-picada-de-escorpiao.ghtml,https://s2.glbimg.com/t33ofIydtleDX0yybcDRe0kerSY=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/y/6/qw213nSB2GEY6tjsXN8A/header-materia-fato-ou-fake-escorpiao.jpg
1052,G1,-,É #FAKE que antecessor de filho de Mourão no BB ganhava R$ 100 mil,xv,2000-01-01 00:00:00,False,"Mensagem circula em redes sociais após notícia de que filho do vice-presidente foi escolhido para assessor especial do Banco do Brasil.
",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/09/e-fake-que-antecessor-de-filho-de-mourao-no-bb-ganhava-r-100-mil.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
1053,G1,-,É #FAKE que promotor pediu prisão de lutadora do UFC que reagiu a assalto no Rio,xv,2000-01-01 00:00:00,False,"Mensagem falsa diz ainda que ladrão dominado com socos, chute e mata-leão por Polyana Viana foi solto",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/08/e-fake-que-promotor-pediu-prisao-de-lutadora-do-ufc-que-reagiu-a-assalto-no-rio.ghtml,https://s2.glbimg.com/uRH7IHCixCsuWwWdb3hhXdi1Y_U=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/O/V/BZXLItTVGd3mLUVcgfGg/fakepolyana.jpg
1054,G1,-,"É #FAKE que Hospital do Homem, em SP, vai fechar por falta de pacientes",xv,2000-01-01 00:00:00,False,Mensagem falsa circula na internet desde 2010. Ela tem sido bastante compartilhada no início deste ano; o hospital funciona normalmente.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/08/e-fake-que-hospital-do-homem-em-sp-vai-fechar-por-falta-de-pacientes.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
1055,G1,-,É #FAKE que sigilo bancário de Fabrício Queiroz foi quebrado sem autorização judicial,xv,2000-01-01 00:00:00,False,Declaração foi feita pelo presidente Jair Bolsonaro durante entrevista ao 'SBT'; informações foram enviadas pelo Coaf ao MP-RJ.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/04/e-fake-que-sigilo-bancario-de-fabricio-queiroz-foi-quebrado-sem-autorizacao-judicial.ghtml,https://s2.glbimg.com/Sqo8KbJw_KggIFbNklXE55Tw6Qw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/e/B/zmDjcHQUOpoRl4r37qaQ/selo-fake.jpg
1056,G1,-,É #FAKE que pagamento antecipado de DPVAT garante desconto,xv,2000-01-01 00:00:00,False,Mensagem em  redes sociais fala em valor menor para pagamento antecipado. Diferença de valor ocorre apenas entre categorias de veículos.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2019/01/03/e-fake-que-pagamento-antecipado-de-dpvat-garante-desconto.ghtml,https://s2.glbimg.com/eeRCeM_k_2eDRWJwSw4Hsr2iqEQ=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2019/C/M/JW17BFTSigAZIeaHPbew/header-materia-fato-ou-fake-dpvat.jpg
1057,G1,-,FATO ou FAKE: mais de mil checagens no ano ,xv,2000-01-01 00:00:00,False,"Equipe fez a checagem de 759 frases ditas por políticos e 242 boatos disseminados na web desde o início do projeto. São, ao todo, 1.001 verificações feitas em um ano marcado pelas eleições.",False,noticia,boato,https://g1.globo.com/retrospectiva/2018/noticia/2018/12/22/fato-ou-fake-mais-de-mil-checagens-no-ano.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
1058,G1,-,É #FAKE que Cedae fez alerta de baixo nível de água em sistema de abastecimento no Rio,xv,2000-01-01 00:00:00,False,Companhia diz que níveis atuais da estação Guandu não representam risco algum.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/19/e-fake-que-cedae-fez-alerta-de-baixo-nivel-de-agua-em-sistema-de-abastecimento-no-rio.ghtml,https://s2.glbimg.com/viht56pUNR6Deq2o4S9kxzKgC2A=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/3/F/t0t4GQSkeCBFwCxpCFIA/header-materia-fato-ou-fake-cedae.jpg
1059,G1,-,É #FAKE que caças russos invadiram espaço aéreo brasileiro e que EUA enviaram navios em resposta,xv,2000-01-01 00:00:00,False,Texto aproveita notícia sobre caças russos na Venezuela para criar contexto falso que implica Brasil. Aeronáutica e Marinha confirmam que mensagem é #FAKE.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/19/e-fake-que-cacas-russos-invadiram-espaco-aereo-brasileiro-e-que-eua-enviaram-navios-em-resposta.ghtml,https://s2.glbimg.com/NIR66dPYEY4XbaZT4dGDSWpp8_w=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/h/m/8WrQ7ITKyYnwANGbxhUA/header-materia-fato-ou-fake-russia.jpg
1060,G1,-,É #FAKE que Cesare Battisti recebe pensão no Brasil como perseguido político,xv,2000-01-01 00:00:00,False,Texto falso circula na internet após ministro do STF decretar prisão e revogar liminar que proibia extradição do italiano.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/18/e-fake-que-cesare-battisti-recebe-pensao-no-brasil-como-perseguido-politico.ghtml,https://s2.glbimg.com/q3CP3osm8Vy1xNEOODHakSEE540=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/1/q/5zFPqiSQqA88o6Fj94xw/header-materia-fato-ou-fake-batisti.jpg
1061,G1,-,É #FAKE que Schwarzenegger dormiu na rua sob estátua em homenagem a ele após recusa de hotel,xv,2000-01-01 00:00:00,False,Texto com informações falsas circula ao lado de foto feita pelo ator durante brincadeira em 2016.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/17/e-fake-que-schwarzenegger-dormiu-na-rua-sob-estatua-em-homenagem-a-ele-apos-recusa-de-hotel.ghtml,https://s2.glbimg.com/KC190ocOWA8rO6uoyuQJgiPsilI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/j/hXh7qjRFuJBlEq11hNvg/fato-ou-fake-header.png
1062,G1,-,Como identificar se uma mensagem é falsa,xv,00,False,Equipe do Fato ou Fake dá dicas para checar se uma mensagem duvidosa disseminada na internet ou pelo celular é mesmo verdadeira (fato) ou é falsa (fake),False,video,boato,https://g1.globo.com/fato-ou-fake/video/como-identificar-se-uma-mensagem-e-falsa-7239543.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
1063,G1,-,É #FAKE que Show da Virada tem fracasso de venda de ingressos e será cancelado,xv,2000-01-01 00:00:00,False,"Post com conteúdo falso circula em redes sociais. Evento já foi, inclusive, realizado.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/17/e-fake-que-show-da-virada-tem-fracasso-de-venda-de-ingressos-e-sera-cancelado.ghtml,https://s2.glbimg.com/e1WYB6tGfke68i3Ccg9Js37Z6-I=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/Z/M/TgKtEIS5GeTTVbqFxwzA/header-materia-fato-ou-fake-showdavirada.jpg
1064,G1,-,É #FAKE post atribuído ao STF sobre condenação da jornalista Patrícia Campos Mello,xv,2000-01-01 00:00:00,False,Supremo esclarece que perfil é falso e que condenação mencionada não existe.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/14/e-fake-post-atribuido-ao-stf-sobre-condenacao-da-jornalista-patricia-campos-mello.ghtml,https://s2.glbimg.com/jkA2hWtFbo4Cr-x6pdbQNka1Rbo=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/o/2/PtUjs3TieRN1Cm2XAzqw/header-materia-fato-ou-fake-pcm.jpg
1065,G1,-,É #FAKE que foto de padre e fiéis fazendo gesto com as mãos foi registrada em Catedral de Campinas ,xv,2000-01-01 00:00:00,False,Mensagens #FAKE nas redes sociais dizem que foto foi feita em igreja onde atirador matou cinco pessoas no interior de SP. Não é verdade.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/13/e-fake-que-foto-de-padre-e-fieis-fazendo-gesto-com-as-maos-foi-registrada-em-catedral-de-campinas.ghtml,https://s2.glbimg.com/V6Ux1JcD6OdtQr9_ret66ig-mw4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/j/AFDS7jRFquE51fDek1Dw/header-materia-fato-ou-fake-padr-vale-este.jpg
1066,G1,-,É #FAKE que Coaf tem 180 servidores 'petistas' que ganham mais de R$ 18 mil,xv,2000-01-01 00:00:00,False,"Orgão de controle financeiro informa que tem apenas 37 servidores, dos quais 18 recebem acima de R$ 16 mil. Falsa mensagem tem bombado na web.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/11/e-fake-que-coaf-tem-180-servidores-petistas-que-ganham-mais-de-r-18-mil.ghtml,https://s2.glbimg.com/qeK0RUw7Y47YWu6Qq5GhYzEMf7U=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/C/j/XjCkhxRhm0AqpATwhBaw/header-materia-fato-ou-fake-coaf.jpg
1067,G1,-,É #FAKE que Bolsonaro saiu na capa da Time como personalidade do ano,xv,2000-01-01 00:00:00,False,"A ""Time"" escolheu os jornalistas mortos e presos como ""Pessoa do Ano"" de 2018. Edição especial é realizada desde 1927.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/11/e-fake-que-bolsonaro-saiu-na-capa-da-time-como-personalidade-do-ano.ghtml,https://s2.glbimg.com/YpKjbf9BdN61u9qaI37ypC4b5cQ=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/x/u/BQAXDKTF2BZaSstxADvw/header-bolsonaro-fake.jpg
1068,G1,-,É #FAKE que suco de quiabo salva cachorro de cinomose e parvovirose,xv,2000-01-01 00:00:00,False,Receita caseira é sugerida nas redes sociais. Médica que deu aula por 40 anos na USP diz que mensagem é totalmente falsa.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/11/e-fake-que-suco-de-quiabo-salva-cachorro-de-cinomose-e-parvovirose.ghtml,https://s2.glbimg.com/H8anP75pVdOuxq3HpaHWIAFaLzw=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/Y/0/rx5nxSTJWAKh6y1P3UMw/header-materia-fato-ou-fake-quiabo.jpg
1069,G1,-,É #FAKE que vídeo com desfile de militares é ensaio para posse de Bolsonaro,xv,2000-01-01 00:00:00,False,Imagens são de formatura de soldados da Polícia Militar de Minas Gerais.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/10/e-fake-que-video-com-desfile-de-militares-e-ensaio-para-posse-de-bolsonaro.ghtml,https://s2.glbimg.com/Suc3V4zPnTmBbMwK3gptugRz9CA=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/h/m5g2h0T4ADbVn1226vWA/header-materia-fato-ou-fake-video-ensaio-posse-bolsonaro.jpg
1070,G1,-,É #FAKE página do Facebook que oferece vagas de emprego no supermercado Guanabara,xv,2000-01-01 00:00:00,False,Guanabara alerta que todas as informações são sempre disponibilizadas nos canais oficias da empresa.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/10/e-fake-pagina-do-facebook-que-oferece-vagas-de-emprego-no-supermercado-guanabara.ghtml,https://s2.glbimg.com/0hEJdP3mLTam5ZZVJtm_c30Vfsk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/o/O/FpDbJ5QBAhC3Un3j9eGA/header-materia-fato-ou-fake-guanabararh.jpg
1071,G1,-,Declaração Universal dos Direitos Humanos: veja frases #FAKE sobre o tema nos 70 anos de aniversário do documento,xv,2000-01-01 00:00:00,False,Documento foi adotado pela Organização das Nações Unidas (ONU) em 1948. Ao menos cinco mitos recorrentes são propalados.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/10/declaracao-universal-dos-direitos-humanos-veja-frases-fake-sobre-o-tema-nos-70-anos-de-aniversario-do-documento.ghtml,https://s2.glbimg.com/KC190ocOWA8rO6uoyuQJgiPsilI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/T/j/hXh7qjRFuJBlEq11hNvg/fato-ou-fake-header.png
1072,G1,-,É #FAKE que Lewandowski está em foto icônica da ditadura e que integrou MR-8,xv,2000-01-01 00:00:00,False,Cartaz usa foto de perseguidos políticos trocados pelo embaixador Charles Elbrick e aponta o militante Ricardo Vilas Boas de Sá Rego como se fosse o ministro do STF.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2018/12/07/e-fake-que-lewandowski-esta-em-foto-iconica-da-ditadura-e-que-integrou-mr-8.ghtml,https://s2.glbimg.com/HHpPNKeJ-mlbJtLeYyxs4oOIuxc=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2018/E/r/OpHTkJTYS0q5LbAW0kiA/header-materia-fato-ou-fake-lewandoski-mr8.jpg
